id,fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,presMax,horaPresMax,presMin,horaPresMin
341,08/12/2013,3195,MADRID. RETIRO,MADRID,667,5.5,0,0.4,06:50,10.6,14:50,4,0.3,3.6,23:40,949.9,24,947.4,0
341,08/12/2013,3195,MADRID. RETIRO,MADRID,667,5.5,0,0.4,06:50,10.6,14:50,4,0.3,3.6,23:40,949.9,24,947.4,0
319,08/12/2013,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,4.8,0,-3.9,07:50,13.5,14:30,,,,,,,,
342,09/12/2013,3195,MADRID. RETIRO,MADRID,667,3.7,0,-1,07:50,8.4,14:30,4,0.8,5.6,21:10,953,10,949.9,0
342,09/12/2013,3195,MADRID. RETIRO,MADRID,667,3.7,0,-1,07:50,8.4,14:30,4,0.8,5.6,21:10,953,10,949.9,0
320,09/12/2013,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,3.2,0,-3.9,07:20,10.4,13:50,,,,,,,,
343,10/12/2013,3195,MADRID. RETIRO,MADRID,667,5.6,0,0.5,06:50,10.6,Varias,3,1.4,5.8,08:50,954.9,10,950.8,17
343,10/12/2013,3195,MADRID. RETIRO,MADRID,667,5.6,0,0.5,06:50,10.6,Varias,3,1.4,5.8,08:50,954.9,10,950.8,17
321,10/12/2013,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,4.4,0,-3.6,06:40,12.5,14:50,,,,,,,,
344,11/12/2013,3195,MADRID. RETIRO,MADRID,667,6.6,0,3,Varias,10.2,15:20,3,1.4,5.8,21:50,953.7,11,951.4,Varias
344,11/12/2013,3195,MADRID. RETIRO,MADRID,667,6.6,0,3,Varias,10.2,15:20,3,1.4,5.8,21:50,953.7,11,951.4,Varias
322,11/12/2013,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,4.9,0,-1.4,07:40,11.2,15:10,,,,,,,,
345,12/12/2013,3195,MADRID. RETIRO,MADRID,667,5.9,0,2.2,08:00,9.6,14:30,2,1.1,4.7,01:10,952.6,0,949.8,Varias
345,12/12/2013,3195,MADRID. RETIRO,MADRID,667,5.9,0,2.2,08:00,9.6,14:30,2,1.1,4.7,01:10,952.6,0,949.8,Varias
346,13/12/2013,3195,MADRID. RETIRO,MADRID,667,5.4,3.2,2.2,06:00,8.5,13:20,8,0,2.5,22:00,951.2,24,948,13
346,13/12/2013,3195,MADRID. RETIRO,MADRID,667,5.4,3.2,2.2,06:00,8.5,13:20,8,0,2.5,22:00,951.2,24,948,13
323,14/12/2013,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,6.7,0,0,08:00,13.4,13:40,,,,,,,,
347,14/12/2013,3195,MADRID. RETIRO,MADRID,667,8,0,4,Varias,12,14:10,3,1.9,8.1,11:20,954.7,24,951.2,0
347,14/12/2013,3195,MADRID. RETIRO,MADRID,667,8,0,4,Varias,12,14:10,3,1.9,8.1,11:20,954.7,24,951.2,0
348,15/12/2013,3195,MADRID. RETIRO,MADRID,667,7.6,0,2.6,06:10,12.7,14:05,2,1.1,5.8,21:40,955.2,11,952.6,24
324,15/12/2013,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,7,0,-1.1,07:30,15.1,15:00,,,,,,,,
348,15/12/2013,3195,MADRID. RETIRO,MADRID,667,7.6,0,2.6,06:10,12.7,14:05,2,1.1,5.8,21:40,955.2,11,952.6,24
349,16/12/2013,3195,MADRID. RETIRO,MADRID,667,9.3,0,5,07:50,13.6,14:20,4,2.2,6.1,06:50,952.6,0,948.4,16
325,16/12/2013,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,7,0,-1.1,05:30,15,15:30,,,,,,,,
349,16/12/2013,3195,MADRID. RETIRO,MADRID,667,9.3,0,5,07:50,13.6,14:20,4,2.2,6.1,06:50,952.6,0,948.4,16
350,17/12/2013,3195,MADRID. RETIRO,MADRID,667,7,0,5,07:10,9,15:20,10,1.1,4.7,07:50,951.4,10,948.6,Varias
326,17/12/2013,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,6.2,0,2,01:20,10.3,14:50,,,,,,,,
350,17/12/2013,3195,MADRID. RETIRO,MADRID,667,7,0,5,07:10,9,15:20,10,1.1,4.7,07:50,951.4,10,948.6,Varias
327,18/12/2013,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,6.4,4.5,3.4,01:00,9.3,15:50,,,,,,,,
351,18/12/2013,3195,MADRID. RETIRO,MADRID,667,7.3,5.2,5.6,Varias,9,16:10,26,1.1,7.5,23:59,949.3,7,946,24
351,18/12/2013,3195,MADRID. RETIRO,MADRID,667,7.3,5.2,5.6,Varias,9,16:10,26,1.1,7.5,23:59,949.3,7,946,24
352,19/12/2013,3195,MADRID. RETIRO,MADRID,667,6.7,12.6,4,23:59,9.4,14:50,24,1.4,13.9,16:10,946,0,935.3,17
352,19/12/2013,3195,MADRID. RETIRO,MADRID,667,6.7,12.6,4,23:59,9.4,14:50,24,1.4,13.9,16:10,946,0,935.3,17
353,20/12/2013,3195,MADRID. RETIRO,MADRID,667,6,0,3.2,23:59,8.9,Varias,3,3.6,12.5,08:00,953.2,24,940.6,0
353,20/12/2013,3195,MADRID. RETIRO,MADRID,667,6,0,3.2,23:59,8.9,Varias,3,3.6,12.5,08:00,953.2,24,940.6,0
328,20/12/2013,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,4.7,0,-1.4,23:59,10.8,13:40,,,,,,,,
329,21/12/2013,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,2.6,0,-4.7,07:40,9.8,14:20,,,,,,,,
354,21/12/2013,3195,MADRID. RETIRO,MADRID,667,4.1,0,-0.6,07:30,8.8,15:20,3,0.8,4.7,06:10,955,11,952.6,16
354,21/12/2013,3195,MADRID. RETIRO,MADRID,667,4.1,0,-0.6,07:30,8.8,15:20,3,0.8,4.7,06:10,955,11,952.6,16
330,22/12/2013,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,3.9,0,-3.8,07:50,11.6,15:20,,,,,,,,
355,22/12/2013,3195,MADRID. RETIRO,MADRID,667,4.8,0,0.1,08:15,9.4,15:10,3,0.3,4.4,01:40,953.8,Varias,951.1,16
355,22/12/2013,3195,MADRID. RETIRO,MADRID,667,4.8,0,0.1,08:15,9.4,15:10,3,0.3,4.4,01:40,953.8,Varias,951.1,16
331,23/12/2013,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,4.8,0,-1.8,04:00,11.3,15:30,,,,,,,,
356,23/12/2013,3195,MADRID. RETIRO,MADRID,667,5.5,0,1.2,07:00,9.8,Varias,22,1.1,6.9,18:00,951.4,0,942.7,24
356,23/12/2013,3195,MADRID. RETIRO,MADRID,667,5.5,0,1.2,07:00,9.8,Varias,22,1.1,6.9,18:00,951.4,0,942.7,24
332,24/12/2013,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,8,23.8,5.6,07:20,10.3,14:20,,,,,,,,
357,24/12/2013,3195,MADRID. RETIRO,MADRID,667,8.3,20.1,5.8,Varias,10.8,14:10,19,2.2,15,14:10,942.7,0,924.9,24
357,24/12/2013,3195,MADRID. RETIRO,MADRID,667,8.3,20.1,5.8,Varias,10.8,14:10,19,2.2,15,14:10,942.7,0,924.9,24
333,25/12/2013,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,5.9,2.5,2.5,23:59,9.3,02:00,88,3.6,16.9,16:40,,,,
358,25/12/2013,3195,MADRID. RETIRO,MADRID,667,6.4,1.7,3,23:59,9.8,01:20,27,3.3,16.1,02:20,930.2,24,921.5,14
358,25/12/2013,3195,MADRID. RETIRO,MADRID,667,6.4,1.7,3,23:59,9.8,01:20,27,3.3,16.1,02:20,930.2,24,921.5,14
359,26/12/2013,3195,MADRID. RETIRO,MADRID,667,5.6,0,1.6,07:50,9.7,13:30,28,3.3,15.3,15:00,940.7,20,930.2,0
359,26/12/2013,3195,MADRID. RETIRO,MADRID,667,5.6,0,1.6,07:50,9.7,13:30,28,3.3,15.3,15:00,940.7,20,930.2,0
334,26/12/2013,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,6,0,1,07:10,10.9,14:00,88,1.9,15,11:40,,,,
360,27/12/2013,3195,MADRID. RETIRO,MADRID,667,9.6,9.8,7.6,00:00,11.5,15:25,23,3.3,10.6,10:10,940.3,0,933.6,24
335,27/12/2013,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,9.2,7.3,7.5,,11,15:50,88,1.9,12.2,11:10,,,,
360,27/12/2013,3195,MADRID. RETIRO,MADRID,667,9.6,9.8,7.6,00:00,11.5,15:25,23,3.3,10.6,10:10,940.3,0,933.6,24
336,28/12/2013,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,5.9,0.1,1.9,22:40,9.9,14:10,88,3.1,14.2,13:30,,,,
361,28/12/2013,3195,MADRID. RETIRO,MADRID,667,6.4,0,3.2,23:30,9.5,Varias,31,2.5,11.7,13:00,944.8,24,932,5
361,28/12/2013,3195,MADRID. RETIRO,MADRID,667,6.4,0,3.2,23:30,9.5,Varias,31,2.5,11.7,13:00,944.8,24,932,5
362,29/12/2013,3195,MADRID. RETIRO,MADRID,667,5.4,0,2.7,Varias,8.2,14:40,31,1.1,9.7,00:40,951.9,22,944.8,0
362,29/12/2013,3195,MADRID. RETIRO,MADRID,667,5.4,0,2.7,Varias,8.2,14:40,31,1.1,9.7,00:40,951.9,22,944.8,0
337,29/12/2013,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,4.4,0,-1.2,23:59,10,13:30,88,1.1,8.9,00:50,,,,
363,30/12/2013,3195,MADRID. RETIRO,MADRID,667,3.5,-1,0,04:50,7,Varias,21,0.8,4.4,15:20,951.8,0,946.8,24
363,30/12/2013,3195,MADRID. RETIRO,MADRID,667,3.5,-1,0,04:50,7,Varias,21,0.8,4.4,15:20,951.8,0,946.8,24
338,30/12/2013,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,2.6,0.3,-3.1,Varias,8.3,14:50,88,0.8,4.4,14:50,,,,
364,31/12/2013,3195,MADRID. RETIRO,MADRID,667,5.8,-1,3.5,06:50,8,Varias,,1.4,,,946.8,0,942.4,15
339,31/12/2013,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,4.9,0.1,2.4,01:50,7.4,15:00,88,0.8,6.4,19:10,,,,
364,31/12/2013,3195,MADRID. RETIRO,MADRID,667,5.8,-1,3.5,06:50,8,Varias,,1.4,,,946.8,0,942.4,15
0,01/01/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,7.4,5,6,,8.7,23:59,88,1.1,8.1,23:00,,,,
0,01/01/2014,3195,MADRID. RETIRO,MADRID,667,7.7,4.7,6.2,01:50,9.2,23:59,22,2.2,9.7,23:50,943,0,937.8,24
0,01/01/2014,3195,MADRID. RETIRO,MADRID,667,7.7,4.7,6.2,01:50,9.2,23:59,22,2.2,9.7,23:50,943,0,937.8,24
1,02/01/2014,3195,MADRID. RETIRO,MADRID,667,9.9,5.8,8.4,Varias,11.4,Varias,23,2.5,10.3,02:00,939.2,24,936.7,14
1,02/01/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,10,4.8,8.7,,11.3,23:00,88,1.4,10.6,01:10,,,,
1,02/01/2014,3195,MADRID. RETIRO,MADRID,667,9.9,5.8,8.4,Varias,11.4,Varias,23,2.5,10.3,02:00,939.2,24,936.7,14
2,03/01/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,10.6,6.8,9.6,07:00,11.6,13:50,88,1.9,9.4,00:40,,,,
2,03/01/2014,3195,MADRID. RETIRO,MADRID,667,11.4,10.2,9.8,07:00,13,13:10,26,2.2,11.4,03:10,943,10,939,0
2,03/01/2014,3195,MADRID. RETIRO,MADRID,667,11.4,10.2,9.8,07:00,13,13:10,26,2.2,11.4,03:10,943,10,939,0
3,04/01/2014,3195,MADRID. RETIRO,MADRID,667,7.2,7.5,3.9,21:20,10.6,10:10,23,5.8,20.8,11:50,942.8,24,931.2,14
3,04/01/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,6.9,6.1,3.2,20:50,10.6,Varias,88,6.4,17.2,12:50,,,,
3,04/01/2014,3195,MADRID. RETIRO,MADRID,667,7.2,7.5,3.9,21:20,10.6,10:10,23,5.8,20.8,11:50,942.8,24,931.2,14
4,05/01/2014,3195,MADRID. RETIRO,MADRID,667,6,0.6,3.3,04:50,8.6,13:02,28,2.8,9.7,13:10,944.9,21,942.8,0
4,05/01/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,5.6,1,3,04:40,8.2,13:20,88,2.5,8.9,09:00,,,,
4,05/01/2014,3195,MADRID. RETIRO,MADRID,667,6,0.6,3.3,04:50,8.6,13:02,28,2.8,9.7,13:10,944.9,21,942.8,0
5,06/01/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,8.6,0,6.5,07:50,10.6,Varias,88,1.1,8.3,11:10,,,,
5,06/01/2014,3195,MADRID. RETIRO,MADRID,667,8.6,0,6.1,07:50,11,Varias,23,1.7,9.2,13:40,944.5,0,942,13
5,06/01/2014,3195,MADRID. RETIRO,MADRID,667,8.6,0,6.1,07:50,11,Varias,23,1.7,9.2,13:40,944.5,0,942,13
6,07/01/2014,3195,MADRID. RETIRO,MADRID,667,10.5,0,8.2,06:50,12.8,Varias,5,0.6,4.4,23:40,944.2,24,942.1,6
6,07/01/2014,3195,MADRID. RETIRO,MADRID,667,10.5,0,8.2,06:50,12.8,Varias,5,0.6,4.4,23:40,944.2,24,942.1,6
6,07/01/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,10.3,0,7.4,23:59,13.2,14:20,88,0.3,3.9,22:40,,,,
7,08/01/2014,3195,MADRID. RETIRO,MADRID,667,9.8,0,6.5,07:30,13,15:40,2,1.4,5.8,20:20,945.3,10,943.4,5
7,08/01/2014,3195,MADRID. RETIRO,MADRID,667,9.8,0,6.5,07:30,13,15:40,2,1.4,5.8,20:20,945.3,10,943.4,5
7,08/01/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,9.4,0,4.1,23:59,14.6,14:00,88,0.8,4.2,00:50,,,,
8,09/01/2014,3195,MADRID. RETIRO,MADRID,667,10.4,0,6.4,06:30,14.4,14:50,4,1.1,6.1,01:40,944.5,0,941.2,24
8,09/01/2014,3195,MADRID. RETIRO,MADRID,667,10.4,0,6.4,06:30,14.4,14:50,4,1.1,6.1,01:40,944.5,0,941.2,24
8,09/01/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,8.6,0,2.2,06:10,15,15:40,88,0.6,2.8,03:00,,,,
9,10/01/2014,3195,MADRID. RETIRO,MADRID,667,9.8,0,5.5,07:15,14,14:30,8,1.1,5,20:10,941.2,0,936.6,15
9,10/01/2014,3195,MADRID. RETIRO,MADRID,667,9.8,0,5.5,07:15,14,14:30,8,1.1,5,20:10,941.2,0,936.6,15
9,10/01/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,8,0,1.5,07:00,14.4,13:50,,0.6,,,,,,
10,11/01/2014,3195,MADRID. RETIRO,MADRID,667,9.2,0,6.2,23:59,12.2,Varias,20,0.3,3.3,00:50,943.3,24,938.5,0
10,11/01/2014,3195,MADRID. RETIRO,MADRID,667,9.2,0,6.2,23:59,12.2,Varias,20,0.3,3.3,00:50,943.3,24,938.5,0
10,11/01/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,8.8,0,3.9,23:59,13.8,14:50,88,0.3,2.8,18:10,,,,
11,12/01/2014,3195,MADRID. RETIRO,MADRID,667,6.5,3.9,4.2,05:10,8.8,16:10,22,0.6,3.3,23:59,946.4,13,943.3,0
11,12/01/2014,3195,MADRID. RETIRO,MADRID,667,6.5,3.9,4.2,05:10,8.8,16:10,22,0.6,3.3,23:59,946.4,13,943.3,0
11,12/01/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,4.4,5,0.6,03:50,8.3,15:40,,0,,,,,,
12,13/01/2014,3195,MADRID. RETIRO,MADRID,667,7.6,0,5,23:59,10.2,13:50,29,2.5,10.8,14:10,946.2,0,940.7,24
12,13/01/2014,3195,MADRID. RETIRO,MADRID,667,7.6,0,5,23:59,10.2,13:50,29,2.5,10.8,14:10,946.2,0,940.7,24
12,13/01/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,7.6,0,4.2,Varias,11,14:30,88,2.5,11.7,14:40,,,,
13,14/01/2014,3195,MADRID. RETIRO,MADRID,667,8.5,-1,4.8,00:20,12.2,16:50,26,2.8,10.6,05:00,940.7,0,937,15
13,14/01/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,8.4,0.3,4.2,00:10,12.5,15:40,88,3.1,14.2,11:40,,,,
13,14/01/2014,3195,MADRID. RETIRO,MADRID,667,8.5,-1,4.8,00:20,12.2,16:50,26,2.8,10.6,05:00,940.7,0,937,15
14,15/01/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,7.4,3.7,5.6,07:10,9.3,Varias,88,0.8,7.8,20:20,,,,
14,15/01/2014,3195,MADRID. RETIRO,MADRID,667,8,3,6.2,Varias,9.7,14:40,23,2.2,7.8,20:20,940.1,11,934.7,24
14,15/01/2014,3195,MADRID. RETIRO,MADRID,667,8,3,6.2,Varias,9.7,14:40,23,2.2,7.8,20:20,940.1,11,934.7,24
15,16/01/2014,3195,MADRID. RETIRO,MADRID,667,6.9,0,4.8,23:59,9,15:20,24,2.5,10.3,15:00,934.7,0,931.8,24
15,16/01/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,6.8,0,3.9,23:00,9.8,15:40,88,2.2,9.2,02:50,,,,
15,16/01/2014,3195,MADRID. RETIRO,MADRID,667,6.9,0,4.8,23:59,9,15:20,24,2.5,10.3,15:00,934.7,0,931.8,24
16,17/01/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,5.7,7.9,3.5,Varias,7.9,15:50,88,1.9,8.9,16:10,,,,
16,17/01/2014,3195,MADRID. RETIRO,MADRID,667,5.8,6.5,3.2,05:20,8.3,16:50,15,2.2,10,16:50,931.8,0,922.2,24
16,17/01/2014,3195,MADRID. RETIRO,MADRID,667,5.8,6.5,3.2,05:20,8.3,16:50,15,2.2,10,16:50,931.8,0,922.2,24
17,18/01/2014,3195,MADRID. RETIRO,MADRID,667,6.5,2.2,4.5,Varias,8.5,16:10,32,1.7,8.6,17:20,922.2,0,918.1,14
17,18/01/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,6.6,4.2,3.8,Varias,9.4,15:30,88,1.1,9.4,16:10,,,,
17,18/01/2014,3195,MADRID. RETIRO,MADRID,667,6.5,2.2,4.5,Varias,8.5,16:10,32,1.7,8.6,17:20,922.2,0,918.1,14
18,19/01/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,4.3,4,1.9,23:00,6.7,15:30,88,1.4,8.9,17:40,,,,
18,19/01/2014,3195,MADRID. RETIRO,MADRID,667,5,5.6,3.4,02:30,6.5,14:20,29,1.1,8.3,18:10,934.2,24,919.4,7
18,19/01/2014,3195,MADRID. RETIRO,MADRID,667,5,5.6,3.4,02:30,6.5,14:20,29,1.1,8.3,18:10,934.2,24,919.4,7
19,20/01/2014,3195,MADRID. RETIRO,MADRID,667,5.8,0,2.4,03:30,9.3,13:20,26,1.9,9.7,15:20,940.9,24,934.2,0
19,20/01/2014,3195,MADRID. RETIRO,MADRID,667,5.8,0,2.4,03:30,9.3,13:20,26,1.9,9.7,15:20,940.9,24,934.2,0
19,20/01/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,5.8,0,1.8,08:00,9.8,15:20,88,2.2,11.7,23:00,,,,
20,21/01/2014,3195,MADRID. RETIRO,MADRID,667,4.8,12,0.8,07:50,8.8,15:30,28,1.7,14.7,13:20,940.9,0,936.3,24
20,21/01/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,4.4,10.3,-0.8,Varias,9.6,13:10,88,1.1,7.8,14:20,,,,
20,21/01/2014,3195,MADRID. RETIRO,MADRID,667,4.8,12,0.8,07:50,8.8,15:30,28,1.7,14.7,13:20,940.9,0,936.3,24
21,22/01/2014,3195,MADRID. RETIRO,MADRID,667,8,0.5,4.2,07:40,11.7,14:10,2,1.9,8.3,22:10,940.4,24,934.3,5
21,22/01/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,8.2,0.8,3.2,23:30,13.3,13:30,88,1.1,17.2,16:20,,,,
21,22/01/2014,3195,MADRID. RETIRO,MADRID,667,8,0.5,4.2,07:40,11.7,14:10,2,1.9,8.3,22:10,940.4,24,934.3,5
22,23/01/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,6.3,0,-0.1,07:10,12.7,14:20,88,0.6,7.2,07:10,,,,
22,23/01/2014,3195,MADRID. RETIRO,MADRID,667,7.8,0,3.2,06:30,12.3,14:10,2,1.7,9.2,01:10,949.3,24,940.4,0
22,23/01/2014,3195,MADRID. RETIRO,MADRID,667,7.8,0,3.2,06:30,12.3,14:10,2,1.7,9.2,01:10,949.3,24,940.4,0
23,24/01/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,7.4,0,-0.1,06:00,14.8,15:00,,1.4,,,,,,
23,24/01/2014,3195,MADRID. RETIRO,MADRID,667,8.3,0,2,05:20,14.6,13:50,33,2.5,11.4,19:30,949.3,Varias,945.6,18
23,24/01/2014,3195,MADRID. RETIRO,MADRID,667,8.3,0,2,05:20,14.6,13:50,33,2.5,11.4,19:30,949.3,Varias,945.6,18
24,25/01/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,12.1,0,6.8,23:59,17.4,13:30,88,0.3,10.6,00:10,,,,
24,25/01/2014,3195,MADRID. RETIRO,MADRID,667,11.8,0,8,06:30,15.7,15:10,29,1.7,10.3,12:05,949.6,24,946,5
24,25/01/2014,3195,MADRID. RETIRO,MADRID,667,11.8,0,8,06:30,15.7,15:10,29,1.7,10.3,12:05,949.6,24,946,5
25,26/01/2014,3195,MADRID. RETIRO,MADRID,667,10.6,0,5.3,07:10,16,15:40,29,1.7,10.8,21:50,950,1,940.1,24
25,26/01/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,9.8,0,2.9,08:00,16.7,14:10,88,0.3,8.9,19:40,,,,
25,26/01/2014,3195,MADRID. RETIRO,MADRID,667,10.6,0,5.3,07:10,16,15:40,29,1.7,10.8,21:50,950,1,940.1,24
26,27/01/2014,3195,MADRID. RETIRO,MADRID,667,8.8,0,6.1,23:40,11.6,00:00,32,4.2,18.1,12:50,940.1,0,935.2,15
26,27/01/2014,3195,MADRID. RETIRO,MADRID,667,8.8,0,6.1,23:40,11.6,00:00,32,4.2,18.1,12:50,940.1,0,935.2,15
26,27/01/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,8.8,0,5.8,23:00,11.8,,88,5.3,18.9,12:10,,,,
27,28/01/2014,3195,MADRID. RETIRO,MADRID,667,5.4,0.1,3.3,06:45,7.6,16:30,23,3.1,18.3,15:20,936,0,923.9,24
27,28/01/2014,3195,MADRID. RETIRO,MADRID,667,5.4,0.1,3.3,06:45,7.6,16:30,23,3.1,18.3,15:20,936,0,923.9,24
27,28/01/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,5.2,1.4,3,08:00,7.3,14:00,88,4.7,19.2,14:50,,,,
28,29/01/2014,3195,MADRID. RETIRO,MADRID,667,6,1.1,3.5,07:45,8.6,15:50,24,2.5,11.9,04:50,928.3,24,920,7
28,29/01/2014,3195,MADRID. RETIRO,MADRID,667,6,1.1,3.5,07:45,8.6,15:50,24,2.5,11.9,04:50,928.3,24,920,7
28,29/01/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,6.6,0.1,3.2,08:00,10,15:20,88,2.8,12.5,06:50,,,,
29,30/01/2014,3195,MADRID. RETIRO,MADRID,667,5.8,0,3,03:10,8.7,15:00,30,3.3,10.6,11:20,933.8,Varias,928,1
29,30/01/2014,3195,MADRID. RETIRO,MADRID,667,5.8,0,3,03:10,8.7,15:00,30,3.3,10.6,11:20,933.8,Varias,928,1
29,30/01/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,6,0,1.1,03:00,10.9,14:40,88,2.5,13.9,13:50,,,,
30,31/01/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,9.2,,5.4,Varias,13,12:00,88,2.2,7.5,01:10,,,,
30,31/01/2014,3195,MADRID. RETIRO,MADRID,667,8.5,0,5.2,04:15,11.8,16:30,25,3.1,9.7,03:00,935.4,11,932.4,1
30,31/01/2014,3195,MADRID. RETIRO,MADRID,667,8.5,0,5.2,04:15,11.8,16:30,25,3.1,9.7,03:00,935.4,11,932.4,1
31,01/02/2014,3195,MADRID. RETIRO,MADRID,667,7.6,0,3.2,23:30,12,13:40,32,3.9,15.3,16:50,939.4,24,930.8,6
31,01/02/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,,,,,,,,3.6,,,,,,
31,01/02/2014,3195,MADRID. RETIRO,MADRID,667,7.6,0,3.2,23:30,12,13:40,32,3.9,15.3,16:50,939.4,24,930.8,6
32,02/02/2014,3195,MADRID. RETIRO,MADRID,667,5,0,1,04:40,9.1,15:15,22,1.9,10.6,14:40,943.4,11,938.2,24
32,02/02/2014,3195,MADRID. RETIRO,MADRID,667,5,0,1,04:40,9.1,15:15,22,1.9,10.6,14:40,943.4,11,938.2,24
32,02/02/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,,0,,,,,,0.8,,,,,,
33,03/02/2014,3195,MADRID. RETIRO,MADRID,667,3.7,1.5,0.4,03:20,7,16:20,26,1.1,11.4,13:40,938.2,0,932,13
33,03/02/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,2.8,1.5,-2.1,01:30,7.7,15:20,88,1.4,11.7,13:50,,,,
33,03/02/2014,3195,MADRID. RETIRO,MADRID,667,3.7,1.5,0.4,03:20,7,16:20,26,1.1,11.4,13:40,938.2,0,932,13
34,04/02/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,4.6,4.5,1.9,00:20,7.3,17:30,88,1.4,10.3,18:10,,,,
34,04/02/2014,3195,MADRID. RETIRO,MADRID,667,5.2,4.2,2.6,00:10,7.8,Varias,19,2.5,11.1,18:00,937.7,10,929.2,24
34,04/02/2014,3195,MADRID. RETIRO,MADRID,667,5.2,4.2,2.6,00:10,7.8,Varias,19,2.5,11.1,18:00,937.7,10,929.2,24
35,05/02/2014,3195,MADRID. RETIRO,MADRID,667,9,0,6.7,07:50,11.3,14:45,26,3.6,12.5,14:50,938.4,24,927.2,4
35,05/02/2014,3195,MADRID. RETIRO,MADRID,667,9,0,6.7,07:50,11.3,14:45,26,3.6,12.5,14:50,938.4,24,927.2,4
35,05/02/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,9.2,0,6.1,07:50,12.2,13:10,88,3.9,13.3,06:50,,,,
36,06/02/2014,3195,MADRID. RETIRO,MADRID,667,11.2,3.8,6.8,23:59,15.5,13:30,19,3.9,16.7,13:20,938.4,0,928.1,17
36,06/02/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,10.9,2.6,6.3,23:50,15.5,14:50,88,2.2,18.3,18:00,,,,
