fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,presMax,horaPresMax,presMin,horaPresMin
03/03/2010,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,10,0.6,6.1,23:59,13.9,Varias,28,1.4,10.8,14:10,,,,
03/03/2010,3195,MADRID. RETIRO,MADRID,667,10,0.6,6.4,Varias,13.5,16:15,27,2.2,10.3,15:00,932,24,928.6,Varias
04/03/2010,3195,MADRID. RETIRO,MADRID,667,10.7,0,5.4,07:00,16,13:40,29,1.9,8.1,12:20,938,24,932,0
04/03/2010,3195,MADRID. RETIRO,MADRID,667,10.7,0,5.4,07:00,16,13:40,29,1.9,8.1,12:20,938,24,932,0
04/03/2010,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,10.2,0,4.2,05:30,16.1,13:40,,,,,,,,
05/03/2010,3195,MADRID. RETIRO,MADRID,667,6.5,34.8,2.8,23:59,10.2,00:00,9,3.9,14.2,21:20,938,Varias,935,17
05/03/2010,3195,MADRID. RETIRO,MADRID,667,6.5,34.8,2.8,23:59,10.2,00:00,9,3.9,14.2,21:20,938,Varias,935,17
05/03/2010,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,5.8,28.1,2.4,23:59,9.3,,12,2.8,11.1,20:50,,,,
06/03/2010,3195,MADRID. RETIRO,MADRID,667,3,3,1,Varias,5,Varias,3,2.8,8.6,18:50,937.7,Varias,934.5,18
06/03/2010,3195,MADRID. RETIRO,MADRID,667,3,3,1,Varias,5,Varias,3,2.8,8.6,18:50,937.7,Varias,934.5,18
06/03/2010,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,2.8,3.3,1.1,04:10,4.6,15:00,8,1.9,7.8,00:50,,,,
07/03/2010,3195,MADRID. RETIRO,MADRID,667,6.6,2,4.3,07:15,9,14:30,3,1.4,7.5,22:30,935.9,1,930.1,20
07/03/2010,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,6.5,1.6,4.1,23:59,8.9,13:00,,,,,,,,
07/03/2010,3195,MADRID. RETIRO,MADRID,667,6.6,2,4.3,07:15,9,14:30,3,1.4,7.5,22:30,935.9,1,930.1,20
08/03/2010,3195,MADRID. RETIRO,MADRID,667,2.8,0,0.2,23:59,5.3,12:45,3,2.8,13.1,07:20,932.6,9,927.5,24
08/03/2010,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,2.6,,-0.9,23:59,6,15:40,6,2.2,10,06:00,,,,
08/03/2010,3195,MADRID. RETIRO,MADRID,667,2.8,0,0.2,23:59,5.3,12:45,3,2.8,13.1,07:20,932.6,9,927.5,24
09/03/2010,3195,MADRID. RETIRO,MADRID,667,4.6,0,-1,06:00,10.2,16:10,3,2.2,8.9,21:00,935.4,24,927.5,0
09/03/2010,3195,MADRID. RETIRO,MADRID,667,4.6,0,-1,06:00,10.2,16:10,3,2.2,8.9,21:00,935.4,24,927.5,0
09/03/2010,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,4,0,-3.3,06:40,11.2,15:00,,,,,,,,
10/03/2010,3195,MADRID. RETIRO,MADRID,667,3.6,0,-1.2,07:20,8.4,13:30,6,1.7,9.7,18:30,936.5,20,934,13
10/03/2010,3195,MADRID. RETIRO,MADRID,667,3.6,0,-1.2,07:20,8.4,13:30,6,1.7,9.7,18:30,936.5,20,934,13
10/03/2010,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,2.6,0,-3.3,06:50,8.5,14:00,10,0.8,8.3,22:10,,,,
11/03/2010,3195,MADRID. RETIRO,MADRID,667,4,0,-0.2,Varias,8.2,16:10,3,1.1,9.2,21:20,936.4,7,935.1,18
11/03/2010,3195,MADRID. RETIRO,MADRID,667,4,0,-0.2,Varias,8.2,16:10,3,1.1,9.2,21:20,936.4,7,935.1,18
11/03/2010,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,3,0,-3.4,06:40,9.3,14:40,6,0.8,6.9,20:30,,,,
12/03/2010,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,3.2,0,0.1,22:00,6.4,14:20,4,0,7.2,00:20,,,,
12/03/2010,3195,MADRID. RETIRO,MADRID,667,4.5,0,3,Varias,6,Varias,2,1.7,7.5,00:10,944,24,936.1,Varias
12/03/2010,3195,MADRID. RETIRO,MADRID,667,4.5,0,3,Varias,6,Varias,2,1.7,7.5,00:10,944,24,936.1,Varias
13/03/2010,3195,MADRID. RETIRO,MADRID,667,4.5,0,-1.6,07:15,10.6,16:30,8,0.8,6.1,11:20,946.3,12,944,0
13/03/2010,3195,MADRID. RETIRO,MADRID,667,4.5,0,-1.6,07:15,10.6,16:30,8,0.8,6.1,11:20,946.3,12,944,0
13/03/2010,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,4.3,0,-3,06:50,11.6,16:30,,0,,,,,,
14/03/2010,3195,MADRID. RETIRO,MADRID,667,7.4,0,1.7,07:30,13.2,Varias,8,2.5,9.7,12:30,948.6,10,945.1,5
14/03/2010,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,7.2,0,1.5,06:50,13,15:00,2,1.4,8.3,11:10,,,,
14/03/2010,3195,MADRID. RETIRO,MADRID,667,7.4,0,1.7,07:30,13.2,Varias,8,2.5,9.7,12:30,948.6,10,945.1,5
15/03/2010,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,7.8,0,-1.7,Varias,17.3,16:20,,,,,,,,
15/03/2010,3195,MADRID. RETIRO,MADRID,667,9,0,2.3,06:05,15.8,13:20,4,1.7,5.3,05:20,948.3,9,944.4,19
15/03/2010,3195,MADRID. RETIRO,MADRID,667,9,0,2.3,06:05,15.8,13:20,4,1.7,5.3,05:20,948.3,9,944.4,19
16/03/2010,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,9.4,0,0.4,07:00,18.4,16:20,9,0,6.1,13:20,,,,
16/03/2010,3195,MADRID. RETIRO,MADRID,667,11.4,0,4.8,Varias,18,16:30,4,2.5,6.7,04:50,947.6,24,944.9,18
16/03/2010,3195,MADRID. RETIRO,MADRID,667,11.4,0,4.8,Varias,18,16:30,4,2.5,6.7,04:50,947.6,24,944.9,18
17/03/2010,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,11,0,3.2,07:00,18.8,15:40,14,0.6,7.8,20:30,,,,
17/03/2010,3195,MADRID. RETIRO,MADRID,667,12.2,0,5.9,07:15,18.6,15:50,10,2.2,7.8,20:30,949.2,9,946.6,15
17/03/2010,3195,MADRID. RETIRO,MADRID,667,12.2,0,5.9,07:15,18.6,15:50,10,2.2,7.8,20:30,949.2,9,946.6,15
18/03/2010,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,13.2,0,8.4,23:59,17.9,15:50,,,,,,,,
18/03/2010,3195,MADRID. RETIRO,MADRID,667,13.2,0.2,8.6,06:50,17.7,15:50,11,1.1,5.3,00:10,949,10,945.6,18
18/03/2010,3195,MADRID. RETIRO,MADRID,667,13.2,0.2,8.6,06:50,17.7,15:50,11,1.1,5.3,00:10,949,10,945.6,18
19/03/2010,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,11.2,0.5,7,02:00,15.5,17:00,,,,,,,,
19/03/2010,3195,MADRID. RETIRO,MADRID,667,13,0.9,9.8,04:50,16.2,17:10,23,1.4,6.9,13:50,947.1,12,943.6,24
19/03/2010,3195,MADRID. RETIRO,MADRID,667,13,0.9,9.8,04:50,16.2,17:10,23,1.4,6.9,13:50,947.1,12,943.6,24
20/03/2010,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,14.4,0,10.5,02:10,18.3,14:30,23,0.8,14.7,15:50,,,,
20/03/2010,3195,MADRID. RETIRO,MADRID,667,15.2,0,11.6,07:15,18.8,13:45,21,1.7,14.4,14:10,945.5,10,942.1,6
20/03/2010,3195,MADRID. RETIRO,MADRID,667,15.2,0,11.6,07:15,18.8,13:45,21,1.7,14.4,14:10,945.5,10,942.1,6
21/03/2010,3195,MADRID. RETIRO,MADRID,667,13.2,0.5,9.8,03:10,16.5,14:10,23,1.7,6.4,13:00,944,Varias,941.5,18
21/03/2010,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,12.6,0.5,9.1,03:10,16.1,12:50,24,0,4.2,13:20,,,,
21/03/2010,3195,MADRID. RETIRO,MADRID,667,13.2,0.5,9.8,03:10,16.5,14:10,23,1.7,6.4,13:00,944,Varias,941.5,18
22/03/2010,3195,MADRID. RETIRO,MADRID,667,13.8,0,8,Varias,19.5,14:30,18,0.3,5,13:20,944,0,942.2,18
22/03/2010,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,12.4,0,5.2,06:20,19.7,16:30,,,,,,,,
22/03/2010,3195,MADRID. RETIRO,MADRID,667,13.8,0,8,Varias,19.5,14:30,18,0.3,5,13:20,944,0,942.2,18
23/03/2010,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,12.2,0,6.4,04:50,18,16:00,,0,,,,,,
23/03/2010,3195,MADRID. RETIRO,MADRID,667,14.1,0,9.6,06:50,18.6,13:30,18,1.7,8.6,21:30,943.2,0,935,24
23/03/2010,3195,MADRID. RETIRO,MADRID,667,14.1,0,9.6,06:50,18.6,13:30,18,1.7,8.6,21:30,943.2,0,935,24
24/03/2010,3195,MADRID. RETIRO,MADRID,667,14.4,6.8,10,Varias,18.9,15:45,26,1.7,17.2,19:10,935,0,929,16
24/03/2010,3195,MADRID. RETIRO,MADRID,667,14.4,6.8,10,Varias,18.9,15:45,26,1.7,17.2,19:10,935,0,929,16
24/03/2010,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,14.2,7.4,9.6,05:00,18.7,15:40,25,1.1,12.5,20:10,,,,
25/03/2010,3195,MADRID. RETIRO,MADRID,667,9.4,3.3,6.2,23:59,12.5,13:10,23,3.1,13.3,21:20,937.5,24,930.7,3
25/03/2010,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,8.6,2.2,5.5,23:59,11.8,12:40,23,1.1,12.5,20:50,,,,
25/03/2010,3195,MADRID. RETIRO,MADRID,667,9.4,3.3,6.2,23:59,12.5,13:10,23,3.1,13.3,21:20,937.5,24,930.7,3
26/03/2010,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,8.6,0,3.9,05:00,13.2,13:50,23,2.8,15,12:00,,,,
26/03/2010,3195,MADRID. RETIRO,MADRID,667,8.1,0,4.4,05:30,11.8,12:30,22,4.2,14.7,11:30,943.6,24,937.5,0
26/03/2010,3195,MADRID. RETIRO,MADRID,667,8.1,0,4.4,05:30,11.8,12:30,22,4.2,14.7,11:30,943.6,24,937.5,0
27/03/2010,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,10.8,0,5.3,06:00,16.3,16:00,27,2.8,12.5,07:00,,,,
27/03/2010,3195,MADRID. RETIRO,MADRID,667,11,0,5.6,Varias,16.5,16:20,28,2.8,8.9,06:30,947.1,10,943.6,0
27/03/2010,3195,MADRID. RETIRO,MADRID,667,11,0,5.6,Varias,16.5,16:20,28,2.8,8.9,06:30,947.1,10,943.6,0
28/03/2010,3195,MADRID. RETIRO,MADRID,667,13.1,0,7.4,06:10,18.8,16:20,26,2.2,6.4,16:40,945.9,0,937.2,24
28/03/2010,3195,MADRID. RETIRO,MADRID,667,13.1,0,7.4,06:10,18.8,16:20,26,2.2,6.4,16:40,945.9,0,937.2,24
28/03/2010,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,11.9,0,5,06:20,18.8,16:30,22,0.3,6.1,16:40,,,,
29/03/2010,3195,MADRID. RETIRO,MADRID,667,11.6,2.9,8.8,07:00,14.4,15:30,23,3.9,16.7,22:50,937.2,0,930.2,23
29/03/2010,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,10.8,1.8,7.7,23:59,13.8,16:00,,,,,,,,
29/03/2010,3195,MADRID. RETIRO,MADRID,667,11.6,2.9,8.8,07:00,14.4,15:30,23,3.9,16.7,22:50,937.2,0,930.2,23
30/03/2010,3195,MADRID. RETIRO,MADRID,667,9.4,0.2,5.4,06:10,13.4,15:30,24,3.3,11.7,14:20,939.4,24,930.8,0
30/03/2010,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,8.9,0,5,05:50,12.8,14:50,26,2.8,11.7,07:50,,,,
30/03/2010,3195,MADRID. RETIRO,MADRID,667,9.4,0.2,5.4,06:10,13.4,15:30,24,3.3,11.7,14:20,939.4,24,930.8,0
31/03/2010,3195,MADRID. RETIRO,MADRID,667,9.4,0,4.4,05:10,14.4,15:10,23,3.1,13.3,16:50,939.5,10,936.7,18
31/03/2010,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,8.6,0,2.9,04:50,14.2,16:00,25,2.5,13.3,17:10,,,,
31/03/2010,3195,MADRID. RETIRO,MADRID,667,9.4,0,4.4,05:10,14.4,15:10,23,3.1,13.3,16:50,939.5,10,936.7,18
01/04/2010,3195,MADRID. RETIRO,MADRID,667,9.6,0,5.2,06:10,14,15:30,31,1.1,4.4,01:20,941.6,24,939,0
01/04/2010,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,8.6,0,3.4,06:40,13.8,16:00,24,0.3,8.1,00:30,,,,
01/04/2010,3195,MADRID. RETIRO,MADRID,667,9.6,0,5.2,06:10,14,15:30,31,1.1,4.4,01:20,941.6,24,939,0
02/04/2010,3195,MADRID. RETIRO,MADRID,667,10,0,3.9,Varias,16,15:45,23,2.2,8.3,14:00,942.4,11,938.9,18
02/04/2010,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,9.3,0,2.5,05:20,16.1,15:30,24,1.1,8.6,15:30,,,,
02/04/2010,3195,MADRID. RETIRO,MADRID,667,10,0,3.9,Varias,16,15:45,23,2.2,8.3,14:00,942.4,11,938.9,18
03/04/2010,3195,MADRID. RETIRO,MADRID,667,9.6,2.7,6.1,05:45,13.2,12:45,27,1.7,10,14:20,939.2,0,936.5,14
03/04/2010,3195,MADRID. RETIRO,MADRID,667,9.6,2.7,6.1,05:45,13.2,12:45,27,1.7,10,14:20,939.2,0,936.5,14
03/04/2010,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,9,1.8,4.9,23:50,13,12:30,99,0.3,7.5,13:40,,,,
04/04/2010,3195,MADRID. RETIRO,MADRID,667,9.5,0,3.4,06:15,15.6,15:50,23,1.4,6.7,14:40,949.1,24,938.9,0
04/04/2010,3195,MADRID. RETIRO,MADRID,667,9.5,0,3.4,06:15,15.6,15:50,23,1.4,6.7,14:40,949.1,24,938.9,0
04/04/2010,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,8.3,0,1.4,06:00,15.2,15:30,11,0.6,5.8,21:30,,,,
05/04/2010,3195,MADRID. RETIRO,MADRID,667,12.1,0,5.6,05:50,18.6,14:10,17,3.9,10,18:50,949.2,7,943,17
05/04/2010,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,10.6,0,3,Varias,18.1,15:00,12,2.2,9.2,18:10,,,,
05/04/2010,3195,MADRID. RETIRO,MADRID,667,12.1,0,5.6,05:50,18.6,14:10,17,3.9,10,18:50,949.2,7,943,17
06/04/2010,3195,MADRID. RETIRO,MADRID,667,12.4,0,6.4,06:50,18.4,16:15,17,0.6,6.1,11:10,943.3,0,937.8,18
06/04/2010,3195,MADRID. RETIRO,MADRID,667,12.4,0,6.4,06:50,18.4,16:15,17,0.6,6.1,11:10,943.3,0,937.8,18
06/04/2010,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,10.8,0,3.1,06:00,18.5,15:40,,,,,,,,
07/04/2010,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,12.6,0,8,23:59,17.3,11:30,,2.5,,,,,,
07/04/2010,3195,MADRID. RETIRO,MADRID,667,12.8,0,8.4,23:59,17.1,11:45,4,3.3,10.8,13:00,946.1,23,937.7,4
07/04/2010,3195,MADRID. RETIRO,MADRID,667,12.8,0,8.4,23:59,17.1,11:45,4,3.3,10.8,13:00,946.1,23,937.7,4
08/04/2010,3195,MADRID. RETIRO,MADRID,667,12.2,0,5,06:10,19.5,14:10,9,1.4,8.9,00:10,946.6,Varias,943.2,Varias
08/04/2010,3195,MADRID. RETIRO,MADRID,667,12.2,0,5,06:10,19.5,14:10,9,1.4,8.9,00:10,946.6,Varias,943.2,Varias
08/04/2010,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,10.9,0,2,06:00,19.8,16:00,99,0.6,10.6,21:40,,,,
09/04/2010,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,11.8,0,5.5,05:40,18.2,16:00,10,1.7,10.8,00:20,,,,
09/04/2010,3195,MADRID. RETIRO,MADRID,667,12.6,0,6.2,06:30,19,Varias,4,3.1,10,06:40,947.2,24,944.1,18
09/04/2010,3195,MADRID. RETIRO,MADRID,667,12.6,0,6.2,06:30,19,Varias,4,3.1,10,06:40,947.2,24,944.1,18
10/04/2010,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,12.4,0,4.8,05:30,19.9,16:40,,1.4,,,,,,
10/04/2010,3195,MADRID. RETIRO,MADRID,667,14.4,0,8.2,05:10,20.6,14:30,9,2.5,8.9,12:40,947.3,7,940.2,18
10/04/2010,3195,MADRID. RETIRO,MADRID,667,14.4,0,8.2,05:10,20.6,14:30,9,2.5,8.9,12:40,947.3,7,940.2,18
11/04/2010,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,13.2,0,4.3,05:50,22.1,15:40,,,,,,,,
11/04/2010,3195,MADRID. RETIRO,MADRID,667,14.4,0,7.2,06:00,21.6,Varias,4,1.1,6.4,10:00,944.3,0,929.8,24
11/04/2010,3195,MADRID. RETIRO,MADRID,667,14.4,0,7.2,06:00,21.6,Varias,4,1.1,6.4,10:00,944.3,0,929.8,24
12/04/2010,3195,MADRID. RETIRO,MADRID,667,14.4,0.9,8.6,23:59,20.3,13:30,4,3.9,14.2,17:40,931.3,24,927.8,16
12/04/2010,3195,MADRID. RETIRO,MADRID,667,14.4,0.9,8.6,23:59,20.3,13:30,4,3.9,14.2,17:40,931.3,24,927.8,16
12/04/2010,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,14,1.6,7.9,23:59,20.1,13:50,7,4.7,13.3,Varias,,,,
13/04/2010,3195,MADRID. RETIRO,MADRID,667,7.9,11.2,5.8,07:00,10,14:30,3,3.1,12.8,01:40,933.8,11,930.9,3
13/04/2010,3195,MADRID. RETIRO,MADRID,667,7.9,11.2,5.8,07:00,10,14:30,3,3.1,12.8,01:40,933.8,11,930.9,3
14/04/2010,3195,MADRID. RETIRO,MADRID,667,10,8.9,7.6,Varias,12.5,15:55,8,2.8,7.5,23:10,932.9,0,930.6,18
14/04/2010,3195,MADRID. RETIRO,MADRID,667,10,8.9,7.6,Varias,12.5,15:55,8,2.8,7.5,23:10,932.9,0,930.6,18
15/04/2010,3195,MADRID. RETIRO,MADRID,667,11.8,3.5,8.4,03:30,15.1,15:45,11,2.2,7.8,01:00,933.2,24,931,5
15/04/2010,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,,,,,,,,0,,,,,,
15/04/2010,3195,MADRID. RETIRO,MADRID,667,11.8,3.5,8.4,03:30,15.1,15:45,11,2.2,7.8,01:00,933.2,24,931,5
16/04/2010,3195,MADRID. RETIRO,MADRID,667,14,2.1,10.1,23:50,18,14:50,14,1.1,9.2,17:10,936.9,24,933.2,0
16/04/2010,3195,MADRID. RETIRO,MADRID,667,14,2.1,10.1,23:50,18,14:50,14,1.1,9.2,17:10,936.9,24,933.2,0
16/04/2010,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,,1,,,,,,,,,,,,
17/04/2010,3195,MADRID. RETIRO,MADRID,667,12.7,5.4,9.4,06:30,16,15:15,22,1.7,7.8,17:20,936.9,0,933.9,19
17/04/2010,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,12.8,4.2,9.4,05:40,16.3,16:10,,0,,,,,,
17/04/2010,3195,MADRID. RETIRO,MADRID,667,12.7,5.4,9.4,06:30,16,15:15,22,1.7,7.8,17:20,936.9,0,933.9,19
18/04/2010,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,11.8,2.4,9.1,02:50,14.6,14:40,22,0,6.1,12:00,,,,
18/04/2010,3195,MADRID. RETIRO,MADRID,667,11.7,10.9,8.8,12:00,14.6,15:30,22,1.1,11.4,11:50,938.8,24,935.4,3
18/04/2010,3195,MADRID. RETIRO,MADRID,667,11.7,10.9,8.8,12:00,14.6,15:30,22,1.1,11.4,11:50,938.8,24,935.4,3
19/04/2010,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,13.4,0,8.2,04:30,18.5,16:50,,,,,,,,
19/04/2010,3195,MADRID. RETIRO,MADRID,667,13.6,0,8.5,04:10,18.8,15:10,26,1.1,5.8,14:30,941.7,11,938.7,1
19/04/2010,3195,MADRID. RETIRO,MADRID,667,13.6,0,8.5,04:10,18.8,15:10,26,1.1,5.8,14:30,941.7,11,938.7,1
20/04/2010,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,14,0,7.4,05:00,20.6,15:00,,,,,,,,
20/04/2010,3195,MADRID. RETIRO,MADRID,667,15.1,0,9.2,09:20,21,15:00,16,2.2,6.4,16:10,941.2,Varias,939,17
20/04/2010,3195,MADRID. RETIRO,MADRID,667,15.1,0,9.2,09:20,21,15:00,16,2.2,6.4,16:10,941.2,Varias,939,17
21/04/2010,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,15,0.2,8.7,04:00,21.3,13:30,,,,,,,,
21/04/2010,3195,MADRID. RETIRO,MADRID,667,17,0.7,11.8,05:00,22.3,15:20,15,2.2,11.4,18:50,939.8,0,934.5,18
21/04/2010,3195,MADRID. RETIRO,MADRID,667,17,0.7,11.8,05:00,22.3,15:20,15,2.2,11.4,18:50,939.8,0,934.5,18
22/04/2010,3195,MADRID. RETIRO,MADRID,667,16.7,0,12.4,06:20,21,14:10,27,2.8,8.9,14:20,935.1,0,931.6,18
22/04/2010,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,16,1.2,11.8,23:30,20.2,13:20,,,,,,,,
22/04/2010,3195,MADRID. RETIRO,MADRID,667,16.7,0,12.4,06:20,21,14:10,27,2.8,8.9,14:20,935.1,0,931.6,18
23/04/2010,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,14.8,0.1,9.2,05:10,20.4,12:10,,,,,,,,
23/04/2010,3195,MADRID. RETIRO,MADRID,667,15.8,1.5,11,05:30,20.6,12:45,1,0.8,7.2,14:00,937.8,24,933,Varias
23/04/2010,3195,MADRID. RETIRO,MADRID,667,15.8,1.5,11,05:30,20.6,12:45,1,0.8,7.2,14:00,937.8,24,933,Varias
24/04/2010,3195,MADRID. RETIRO,MADRID,667,16.6,0,10.2,05:45,23,15:30,23,1.9,7.2,13:30,942.4,24,937.8,0
24/04/2010,3195,MADRID. RETIRO,MADRID,667,16.6,0,10.2,05:45,23,15:30,23,1.9,7.2,13:30,942.4,24,937.8,0
24/04/2010,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,15.6,0,8.1,06:00,23.1,15:40,,,,,,,,
25/04/2010,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,17.7,0,10.4,05:30,25,14:40,,,,,,,,
25/04/2010,3195,MADRID. RETIRO,MADRID,667,19,0,12.4,05:50,25.7,15:10,10,1.9,11.7,23:00,946,24,942.2,1
25/04/2010,3195,MADRID. RETIRO,MADRID,667,19,0,12.4,05:50,25.7,15:10,10,1.9,11.7,23:00,946,24,942.2,1
26/04/2010,3195,MADRID. RETIRO,MADRID,667,20.6,0,14.4,05:50,26.9,14:10,2,1.7,5.8,00:20,948.4,10,944.9,19
26/04/2010,3195,MADRID. RETIRO,MADRID,667,20.6,0,14.4,05:50,26.9,14:10,2,1.7,5.8,00:20,948.4,10,944.9,19
26/04/2010,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,19.4,0,12.4,04:50,26.3,17:00,,,,,,,,
27/04/2010,3195,MADRID. RETIRO,MADRID,667,21.5,0,14,Varias,29,13:50,3,1.7,6.4,23:10,946,Varias,942.9,Varias
27/04/2010,3195,MADRID. RETIRO,MADRID,667,21.5,0,14,Varias,29,13:50,3,1.7,6.4,23:10,946,Varias,942.9,Varias
27/04/2010,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,19.4,0,10.6,05:50,28.3,15:20,,,,,,,,
28/04/2010,3195,MADRID. RETIRO,MADRID,667,21.9,0,15.4,06:00,28.4,Varias,12,1.7,8.3,20:10,944.8,7,941.6,18
28/04/2010,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,21,0,14.5,06:00,27.6,15:50,,,,,,,,
28/04/2010,3195,MADRID. RETIRO,MADRID,667,21.9,0,15.4,06:00,28.4,Varias,12,1.7,8.3,20:10,944.8,7,941.6,18
29/04/2010,3195,MADRID. RETIRO,MADRID,667,20.8,0,15.8,06:20,25.7,14:30,26,2.5,8.9,15:50,942,0,937.4,18
29/04/2010,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,19.5,0,14.2,23:50,24.8,16:10,,,,,,,,
29/04/2010,3195,MADRID. RETIRO,MADRID,667,20.8,0,15.8,06:20,25.7,14:30,26,2.5,8.9,15:50,942,0,937.4,18
30/04/2010,3195,MADRID. RETIRO,MADRID,667,18.8,0,13.6,05:30,24,14:10,,0.3,,,937.9,0,933.7,18
30/04/2010,3195,MADRID. RETIRO,MADRID,667,18.8,0,13.6,05:30,24,14:10,,0.3,,,937.9,0,933.7,18
01/05/2010,3195,MADRID. RETIRO,MADRID,667,18.4,0,13.6,Varias,23.2,14:40,4,2.2,9.2,17:50,936.8,24,932.5,5
01/05/2010,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,17.6,0,12,05:20,23.2,15:20,26,2.5,9.7,13:50,,,,
01/05/2010,3195,MADRID. RETIRO,MADRID,667,18.4,0,13.6,Varias,23.2,14:40,4,2.2,9.2,17:50,936.8,24,932.5,5
02/05/2010,3195,MADRID. RETIRO,MADRID,667,17,0,11.6,05:45,22.3,13:20,32,2.2,11.7,23:10,938,9,932.4,19
02/05/2010,3195,MADRID. RETIRO,MADRID,667,17,0,11.6,05:45,22.3,13:20,32,2.2,11.7,23:10,938,9,932.4,19
02/05/2010,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,16.4,0.1,10,05:50,22.7,13:10,32,2.8,12.2,23:10,,,,
03/05/2010,3195,MADRID. RETIRO,MADRID,667,11.5,0,7,23:59,16,14:15,,3.9,,,935.1,24,931.8,2
03/05/2010,3195,MADRID. RETIRO,MADRID,667,11.5,0,7,23:59,16,14:15,,3.9,,,935.1,24,931.8,2
03/05/2010,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,10.7,,5.5,23:59,15.9,11:50,13,3.6,14.7,03:50,,,,
04/05/2010,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,,0,,,,,,4.2,,,,,,
04/05/2010,3195,MADRID. RETIRO,MADRID,667,9.8,0,5.9,Varias,13.8,14:10,1,4.2,17.2,16:20,937.2,24,934.1,7
04/05/2010,3195,MADRID. RETIRO,MADRID,667,9.8,0,5.9,Varias,13.8,14:10,1,4.2,17.2,16:20,937.2,24,934.1,7
05/05/2010,3195,MADRID. RETIRO,MADRID,667,9.5,0,3.6,05:50,15.4,14:50,1,2.8,11.7,17:20,937.2,Varias,934,Varias
